time,open,high,low,close,volume,Dividends,Stock Splits,rsi,macd,bollinger_hband,bollinger_lband,atr,target,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5
2025-03-13,165.36748287025196,165.45712989370372,161.4534078114044,162.10076904296875,31756200,0.0,0.0,32.79670980895534,-6.048110829750328,188.26598982008807,158.77234330979473,5.199351247352404,164.8197021484375,166.43313598632812,163.37557983398438,165.1981658935547,172.95663452148438,171.4544677734375
2025-03-14,162.60869285591215,165.8156517325666,161.79200690237369,164.8197021484375,31995900,0.0,0.0,37.186457547615746,-5.943299919758033,186.68957261909554,158.31345167289663,5.115372217555298,163.62454223632812,162.10076904296875,166.43313598632812,163.37557983398438,165.1981658935547,172.95663452148438
2025-03-17,164.36155036232188,165.6264105255193,163.00705838835037,163.62454223632812,31184300,0.0,0.0,36.07108385201029,-5.8887935881686815,185.0749498108862,157.86377546987552,4.9370850689562715,160.01922607421875,164.8197021484375,162.10076904296875,166.43313598632812,163.37557983398438,165.1981658935547
2025-03-18,163.01702900544848,163.5847275921019,156.08522805432327,160.01922607421875,42074800,0.0,0.0,32.86838586073981,-6.066584006970203,183.7605482741888,156.898585636944,5.12295857703117,163.2261962890625,163.62454223632812,164.8197021484375,162.10076904296875,166.43313598632812,163.37557983398438
2025-03-19,161.10481855769754,165.19817244671944,160.34790225399752,163.2261962890625,34275600,0.0,0.0,38.13060487755468,-5.88091695035169,181.39835029128352,157.15267204758368,5.1269577052789925,162.14059448242188,160.01922607421875,163.62454223632812,164.8197021484375,162.10076904296875,166.43313598632812
2025-03-20,160.91558075554488,164.22212545502225,160.3080509045436,162.14059448242188,28138500,0.0,0.0,37.071254970363306,-5.75503302503671,178.76161606469535,157.64336440405467,5.040323194221826,163.32579040527344,163.2261962890625,160.01922607421875,163.62454223632812,164.8197021484375,162.10076904296875
2025-03-21,160.55705156299513,163.57477782056455,160.2383403768693,163.32579040527344,36625800,0.0,0.0,39.06174508986011,-5.496276052382569,177.00998294813277,157.85493099229691,4.918617069184213,167.00083923339844,162.14059448242188,163.2261962890625,160.01922607421875,163.62454223632812,164.8197021484375
2025-03-24,166.3933245024789,167.63826163368083,164.47113366947016,167.00083923339844,30879100,0.0,0.0,44.8834553420797,-4.937744317690488,175.03869867594267,158.69443883626434,4.875320937700154,169.86917114257812,163.32579040527344,162.14059448242188,163.2261962890625,160.01922607421875,163.62454223632812
2025-03-25,168.29556886017417,169.93889491315255,167.63825363596857,169.86917114257812,24174400,0.0,0.0,48.980299574322025,-4.2150648368696295,174.16399662020535,159.10520809170873,4.736944847846865,164.3914337158203,167.00083923339844,163.32579040527344,162.14059448242188,163.2261962890625,160.01922607421875
2025-03-26,168.31547745607713,168.92300730211159,164.17232359449744,164.3914337158203,28901600,0.0,0.0,42.48551376919829,-4.037798544493597,173.455660247475,159.06943893465387,4.805509326434994,161.58287048339844,169.86917114257812,167.00083923339844,163.32579040527344,162.14059448242188,163.2261962890625
2025-03-27,163.96318944763343,164.74998295425303,161.3438371056606,161.58287048339844,24508300,0.0,0.0,39.58707277169501,-4.076944829184271,173.40256281934916,158.5183768168813,4.705554792303382,153.7049102783203,164.3914337158203,169.86917114257812,167.00083923339844,163.32579040527344,162.14059448242188
2025-03-28,159.8399637284922,161.1645785777556,153.0077485673884,153.7049102783203,48669300,0.0,0.0,32.82289861526441,-4.689595355438939,174.15388177127778,156.19802862911286,4.981952443996714,154.01365661621094,161.58287048339844,164.3914337158203,169.86917114257812,167.00083923339844,163.32579040527344
2025-03-31,152.489854834344,154.91000524190235,150.04978117819655,154.01365661621094,54603500,0.0,0.0,33.303887046780545,-5.09152018688431,174.76093674204313,154.37811965444124,4.97325755969022,156.43380737304688,153.7049102783203,161.58287048339844,164.3914337158203,169.86917114257812,167.00083923339844
2025-04-01,152.99776917438965,157.45963422172338,152.99776917438965,156.43380737304688,30672900,0.0,0.0,37.10536321563209,-5.155335077791847,174.34362989862288,153.43561814825213,4.9367295230933275,156.40391540527344,154.01365661621094,153.7049102783203,161.58287048339844,164.3914337158203,169.86917114257812
2025-04-02,154.52157130636616,157.7683766642482,154.07339703462338,156.40391540527344,25041700,0.0,0.0,37.07725352450521,-5.148966786584026,173.32492865306722,152.88261224048745,4.84803310213129,150.1095428466797,156.43380737304688,154.01365661621094,153.7049102783203,161.58287048339844,164.3914337158203
2025-04-03,150.49796262916686,152.16119683607278,149.78087761580798,150.1095428466797,46883400,0.0,0.0,31.64150729903693,-5.5874148903223215,172.9790640286991,151.09398437217982,4.974819151226588,145.01026916503906,156.40391540527344,156.43380737304688,154.01365661621094,153.7049102783203,161.58287048339844
2025-04-04,147.41049617328275,150.45811474262314,144.79115903527634,145.01026916503906,62259500,0.0,0.0,28.05331020284318,-6.274033785059288,172.72465564489644,148.55375622033793,5.024257476663746,146.1555938720703,150.1095428466797,156.40391540527344,156.43380737304688,154.01365661621094,153.7049102783203
2025-04-07,140.97665934325744,152.2308920981867,139.960786565107,146.1555938720703,76794100,0.0,0.0,29.97411281566434,-6.6491191671549075,173.1120570237099,146.26209763937607,5.54181805212203,144.11390686035156,145.01026916503906,150.1095428466797,156.40391540527344,156.43380737304688,154.01365661621094
2025-04-08,150.60750263275938,151.62337549950988,142.45067281990836,144.11390686035156,52200200,0.0,0.0,28.512755780220573,-7.03008566212867,173.63384535350235,143.81414201222032,5.8011669540848505,158.06716918945312,146.1555938720703,145.01026916503906,150.1095428466797,156.40391540527344,156.43380737304688
2025-04-09,143.8350407612742,158.90376321404577,143.32711193141117,158.06716918945312,70406200,0.0,0.0,47.390351274113314,-6.135367993337894,172.79030412296262,143.82108656307256,6.499415834695547,152.20101928710938,144.11390686035156,146.1555938720703,145.01026916503906,150.1095428466797,156.40391540527344
2025-04-10,155.9059376747643,157.081166059798,149.32271046519142,152.20101928710938,48022000,0.0,0.0,42.329502447452676,-5.832414621186331,172.41881307553564,143.2026026349136,6.659776041093131,156.50352478027344,158.06716918945312,144.11390686035156,146.1555938720703,145.01026916503906,150.1095428466797
2025-04-11,152.28069286385934,157.03137687020202,152.2010302665367,156.50352478027344,33636200,0.0,0.0,46.81561855466494,-5.185371915673471,171.65048369546025,143.13931427817255,6.529103294093097,158.42572021484375,152.20101928710938,158.06716918945312,144.11390686035156,146.1555938720703,145.01026916503906
2025-04-14,159.35194610703772,161.06498074344722,156.92182649738766,158.42572021484375,30333000,0.0,0.0,48.73430689295731,-4.465999540041878,171.11359320392694,143.15632256755742,6.388557056170289,155.67689514160156,156.50352478027344,152.20101928710938,158.06716918945312,144.11390686035156,146.1555938720703
2025-04-15,158.48548058954378,159.00336349160088,154.58135959003184,155.67689514160156,27551500,0.0,0.0,46.169191883776584,-4.070773615802324,170.84533486006038,142.9903478181623,6.2480889736987715,152.70895385742188,158.42572021484375,156.50352478027344,152.20101928710938,158.06716918945312,144.11390686035156
2025-04-16,152.47988970477897,155.25858239966342,150.89631829246227,152.70895385742188,28187400,0.0,0.0,43.50651060218646,-3.95149194152296,170.11979150588058,142.664166929178,6.143266679087381,150.54776000976562,155.67689514160156,158.42572021484375,156.50352478027344,152.20101928710938,158.06716918945312
2025-04-17,153.66507223082013,154.0534920051937,147.89853016558348,150.54776000976562,33046600,0.0,0.0,41.62401494871132,-3.985409319133936,169.499212822109,142.12546216568396,6.144102047696156,147.07188415527344,152.70895385742188,155.67689514160156,158.42572021484375,156.50352478027344,152.20101928710938
2025-04-21,148.2769899279801,148.346698501599,145.50825109483685,147.07188415527344,26049100,0.0,0.0,38.722043000802465,-4.243842839054906,168.735630371142,141.26365399165098,6.065202538212771,150.8564910888672,150.54776000976562,152.70895385742188,155.67689514160156,158.42572021484375,156.50352478027344
2025-04-22,148.2869392297591,151.5735760354548,147.93835078181212,150.8564910888672,26971800,0.0,0.0,43.35296663237689,-4.096050395982019,166.8691106911444,141.51573885719543,5.953523205496242,154.7207794189453,147.07188415527344,150.54776000976562,152.70895385742188,155.67689514160156,158.42572021484375
2025-04-23,154.97972084901838,156.89194229421238,153.1870084950911,154.7207794189453,31128800,0.0,0.0,47.69912661769141,-3.625317641933151,163.89002238097962,142.97998799499695,5.959375205485452,158.63485717773438,150.8564910888672,147.07188415527344,150.54776000976562,152.70895385742188,155.67689514160156
2025-04-24,155.51752994672043,158.94359913409957,155.15898746904153,158.63485717773438,45894000,0.0,0.0,51.73815640047249,-2.9029616442771555,162.6537545939347,143.64059812823325,5.835335527604653,161.3040008544922,154.7207794189453,150.8564910888672,147.07188415527344,150.54776000976562,152.70895385742188
2025-04-25,164.40140465983956,165.4272315126956,160.3877138664607,161.3040008544922,56034000,0.0,0.0,54.328405178246236,-2.0910078867793516,162.59097162168558,143.67549413759178,5.903695442415838,159.95947265625,158.63485717773438,154.7207794189453,150.8564910888672,147.07188415527344,150.54776000976562
2025-04-28,161.7720931027873,162.48917806099573,157.9576193461597,159.95947265625,29745800,0.0,0.0,52.79137226578769,-1.538288441456757,163.36119037033217,143.53073162673815,5.805685676160137,159.5113067626953,161.3040008544922,158.63485717773438,154.7207794189453,150.8564910888672,147.07188415527344
2025-04-29,159.6706623611363,160.0889594093041,156.88200017636458,159.5113067626953,26809000,0.0,0.0,52.26062909447862,-1.123466913792896,163.98255681840675,143.45913019331198,5.620062358787235,158.1568145751953,159.95947265625,161.3040008544922,158.63485717773438,154.7207794189453,150.8564910888672
2025-04-30,157.34012853089786,158.62491214751483,154.7705764946502,158.1568145751953,34981100,0.0,0.0,50.60472596683528,-0.8937119094831303,164.1866184182996,143.42736931363402,5.557252923734227,160.6466827392578,159.5113067626953,159.95947265625,161.3040008544922,158.63485717773438,154.7207794189453
2025-05-01,159.80011945187778,161.29404393761732,158.26636366652554,160.6466827392578,30203200,0.0,0.0,53.520199351048824,-0.5048977145632705,164.769204957132,143.26905950820003,5.3843940979262115,163.36561584472656,158.1568145751953,159.5113067626953,159.95947265625,161.3040008544922,158.63485717773438
2025-05-02,162.7481319399907,164.3018109241553,161.21436100650547,163.36561584472656,25715000,0.0,0.0,56.53702353176413,0.02237756012146974,166.00541601089952,143.35845575423718,5.260875104138445,163.54489135742188,160.6466827392578,158.1568145751953,159.5113067626953,159.95947265625,161.3040008544922
2025-05-05,162.3397856484502,164.72010459701127,162.06092097475153,163.54489135742188,21341800,0.0,0.0,56.73641902641992,0.44953113463225236,166.6444292472119,144.5729047371631,5.0750399982899665,162.56884765625,163.36561584472656,160.6466827392578,158.1568145751953,159.5113067626953,159.95947265625
2025-05-06,161.51314352018753,164.13249581033162,160.53711717512775,162.56884765625,21277200,0.0,0.0,55.25026702368372,0.7012117181625115,166.96074954027608,145.8979098225169,4.969349900926674,150.76686096191406,163.54489135742188,163.36561584472656,160.6466827392578,158.1568145751953,159.5113067626953
2025-05-07,163.41541831659652,164.33169015930102,147.24119073545722,150.76686096191406,127490100,0.0,0.0,41.19796163493674,-0.05106268025124905,166.065039721471,147.4589150514782,5.8351462954207545,153.6551055908203,162.56884765625,163.54489135742188,163.36561584472656,160.6466827392578,158.1568145751953
2025-05-08,154.37219053033292,155.29841637896206,152.28069025725696,153.6551055908203,57498700,0.0,0.0,44.89192015346368,-0.4094682621128243,165.9191207961699,147.16362761691605,5.7420326612512715,152.13131713867188,150.76686096191406,162.56884765625,163.54489135742188,163.36561584472656,160.6466827392578
2025-05-09,153.5455638933439,154.4220044950508,151.58354176260508,152.13131713867188,32435300,0.0,0.0,43.34484134350583,-0.8071598251431169,165.92213478102914,147.15364341721303,5.534634809193732,157.81817626953125,153.6551055908203,150.76686096191406,162.56884765625,163.54489135742188,163.36561584472656
2025-05-12,156.85210396646104,158.45558338936252,155.61712102310727,157.81817626953125,44138800,0.0,0.0,50.23739058237371,-0.6558905512647755,166.00438625948277,147.20285708768517,5.591037055014939,158.8838348388672,152.13131713867188,153.6551055908203,150.76686096191406,162.56884765625,163.54489135742188
2025-05-13,158.1468266808066,159.919630909492,155.52748962665564,158.8838348388672,42382100,0.0,0.0,51.42984075045769,-0.44489040179749395,166.0471506276094,147.2059041819609,5.50540164271647,164.7001953125,157.81817626953125,152.13131713867188,153.6551055908203,150.76686096191406,162.56884765625
2025-05-14,159.3121190412647,166.32359816964652,158.9635305710967,164.7001953125,48755900,0.0,0.0,57.42631838016422,0.18947625339455954,167.11713487077915,147.038249955881,5.643570334720961,163.29591369628906,158.8838348388672,157.81817626953125,152.13131713867188,153.6551055908203,150.76686096191406
2025-05-15,165.1682887318073,165.53680044166376,161.71234217984835,163.29591369628906,33146700,0.0,0.0,55.6402290385143,0.572305426928267,167.78474385649102,147.42933695405586,5.51363375808485,165.51687622070312,164.7001953125,158.8838348388672,157.81817626953125,152.13131713867188,153.6551055908203
2025-05-16,167.0506320085185,168.66408078965867,164.94917762065725,165.51687622070312,42846900,0.0,0.0,57.87192741716187,1.0428916141010518,168.54820516508846,148.1627872665522,5.50324328203376,165.86544799804688,163.29591369628906,164.7001953125,158.8838348388672,157.81817626953125,152.13131713867188
2025-05-19,163.84367142462605,165.96504904182535,163.55485271284547,165.86544799804688,30426100,0.0,0.0,58.22713006153768,1.4275059866986055,168.57823587673406,150.01211293918394,5.282311356815626,163.31582641601562,165.51687622070312,163.29591369628906,164.7001953125,158.8838348388672,157.81817626953125
2025-05-20,165.75590012466307,167.817523283891,162.24019892385144,163.31582641601562,46607700,0.0,0.0,54.60076503741469,1.5091855428827898,168.49798576190113,151.3382965867317,5.303383714188764,167.8772735595703,165.86544799804688,165.51687622070312,163.29591369628906,164.7001953125,158.8838348388672
2025-05-21,163.02700354080346,172.43872486137178,162.89752522096424,167.8772735595703,73416000,0.0,0.0,59.464733682521334,1.919856926924524,169.47258566575704,151.67934609693827,5.60608485177582,170.17791748046875,163.31582641601562,165.86544799804688,165.51687622070312,163.29591369628906,164.7001953125
2025-05-22,171.15395911169207,176.05402972868134,170.01857708088951,170.17791748046875,74864400,0.0,0.0,61.69389583378469,2.4032564502548155,170.92569969580973,151.38053809715905,5.789704231585477,167.78762817382812,167.8772735595703,163.31582641601562,165.86544799804688,165.51687622070312,163.29591369628906
2025-05-23,168.3752347830085,169.2715985296926,167.2099755896054,167.78762817382812,35211400,0.0,0.0,58.1178434949465,2.5639223833855453,171.66953999885666,151.28506052604567,5.588149778676754,172.19969177246094,170.17791748046875,167.8772735595703,163.31582641601562,165.86544799804688,165.51687622070312
2025-05-27,169.47079940418584,172.46860243837372,169.3114438097941,172.19969177246094,37995700,0.0,0.0,62.44502512907587,3.012541251873074,173.26592506211404,150.9126973744094,5.523351527667385,171.66188049316406,167.78762817382812,170.17791748046875,167.8772735595703,163.31582641601562,165.86544799804688
